"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","target","test","image_start","word_start","Valence","Matchness","exp_condition","screen_id"
"","","","","","psychophysics","387","892362","0.0-9.0-0.0-0.0-0.2-0.323","635","","f","","","","","","","","","","","","","key","f","4.166100467289755","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","388","894395","0.0-9.0-0.0-0.0-0.2-0.324","879","","f","","","","","","","","","","","","","key","f","4.16608230452654","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","389","896159","0.0-9.0-0.0-0.0-0.2-0.325","611","","j","","","","","","","","","","","","","key","j","4.16602369668227","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","390","897875","0.0-9.0-0.0-0.0-0.2-0.326","564","","f","","","","","","","","","","","","","key","f","4.166228710462162","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","391","899618","0.0-9.0-0.0-0.0-0.2-0.327","591","","j","","","","","","","","","","","","","key","j","4.166333333333414","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","392","901388","0.0-9.0-0.0-0.0-0.2-0.328","619","","f","","","","","","","","","","","","","key","f","4.166283687943236","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","393","903122","0.0-9.0-0.0-0.0-0.2-0.329","583","","j","","","","","","","","","","","","","key","j","4.165236144578253","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","394","905214","0.0-9.0-0.0-0.0-0.2-0.330","938","","f","","","","","","","","","","","","","key","f","4.166191616766443","768","428","j","false","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","395","906934","0.0-9.0-0.0-0.0-0.2-0.331","567","","j","","","","","","","","","","","","","key","j","4.166145985401371","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","396","908746","0.0-9.0-0.0-0.0-0.2-0.332","661","","f","","","","","","","","","","","","","key","f","4.166173210161884","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","397","910506","0.0-9.0-0.0-0.0-0.2-0.333","606","","f","","","","","","","","","","","","","key","f","4.166085510688885","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","398","912383","0.0-9.0-0.0-0.0-0.2-0.334","725","","j","","","","","","","","","","","","","key","j","4.166162583519101","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","399","914182","0.0-9.0-0.0-0.0-0.2-0.335","645","","f","","","","","","","","","","","","","key","f","4.166167441860307","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","400","915910","0.0-9.0-0.0-0.0-0.2-0.336","577","","j","","","","","","","","","","","","","key","j","4.166128329297902","768","428","f","false","3_Stimuli/T_ambi40.png","他人","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","401","917702","0.0-9.0-0.0-0.0-0.2-0.337","640","","f","","","","","","","","","","","","","key","f","4.1662657342659575","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","402","919627","0.0-9.0-0.0-0.0-0.2-0.338","773","","f","","","","","","","","","","","","","key","f","4.16642082429495","768","428","j","false","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","403","921390","0.0-9.0-0.0-0.0-0.2-0.339","613","","f","","","","","","","","","","","","","key","f","4.166187203791317","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","404","923308","0.0-9.0-0.0-0.0-0.2-0.340","767","","f","","","","","","","","","","","","","key","f","4.166207423580579","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","405","925122","0.0-9.0-0.0-0.0-0.2-0.341","664","","j","","","","","","","","","","","","","key","j","4.166205069124227","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","406","926818","0.0-9.0-0.0-0.0-0.2-0.342","545","","f","","","","","","","","","","","","","key","f","4.166239506172959","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","407","928563","0.0-9.0-0.0-0.0-0.2-0.343","594","","j","","","","","","","","","","","","","key","j","4.166184652278175","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","408","930238","0.0-9.0-0.0-0.0-0.2-0.344","524","","j","","","","","","","","","","","","","key","j","4.1662144638404035","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","409","932274","0.0-9.0-0.0-0.0-0.2-0.345","885","","f","","","","","","","","","","","","","key","f","4.1660657084187935","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","410","934019","0.0-9.0-0.0-0.0-0.2-0.346","593","","f","","","","","","","","","","","","","key","f","4.16566985645933","768","428","j","false","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","411","935786","0.0-9.0-0.0-0.0-0.2-0.347","614","","f","","","","","","","","","","","","","key","f","4.166078014184509","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","412","937526","0.0-9.0-0.0-0.0-0.2-0.348","588","","f","","","","","","","","","","","","","key","f","4.166132211538263","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","413","939530","0.0-9.0-0.0-0.0-0.2-0.349","851","","j","","","","","","","","","","","","","key","j","4.1661229166665485","768","428","f","false","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","414","941290","0.0-9.0-0.0-0.0-0.2-0.350","607","","j","","","","","","","","","","","","","key","j","4.196038277512004","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","415","942970","0.0-9.0-0.0-0.0-0.2-0.351","528","","j","","","","","","","","","","","","","key","j","4.1665174129351845","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","416","944707","0.0-9.0-0.0-0.0-0.2-0.352","586","","j","","","","","","","","","","","","","key","j","4.166021686746929","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","417","946806","0.0-9.0-0.0-0.0-0.2-0.353","948","","f","","","","","","","","","","","","","key","f","4.166043824701295","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","418","948598","0.0-9.0-0.0-0.0-0.2-0.354","640","","j","","","","","","","","","","","","","key","j","4.166095571095582","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","419","950426","0.0-9.0-0.0-0.0-0.2-0.355","677","","j","","","","","","","","","","","","","key","j","4.166228832951928","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","420","952146","0.0-9.0-0.0-0.0-0.2-0.356","568","","j","","","","","","","","","","","","","key","j","4.166121359223396","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","421","953910","0.0-9.0-0.0-0.0-0.2-0.357","611","","f","","","","","","","","","","","","","key","f","4.166222748815047","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","422","955615","0.0-9.0-0.0-0.0-0.2-0.358","554","","f","","","","","","","","","","","","","key","f","4.166117936117902","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","423","957310","0.0-9.0-0.0-0.0-0.2-0.359","541","","j","","","","","","","","","","","","","key","j","4.166288888889055","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","html-keyboard-response","424","1012016","0.0-9.0-0.0-0.0-1.2","54705","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了78% 的试次。</p><p class='context'>您的平均反应时为622毫秒。</p><p> <div style = 'color: green'><按任意键进入休息></div></p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","425","1032924","0.0-9.0-0.0-0.0-2.2","20907","
                  <p>您当前还剩余3组实验</p>
                  <p>现在是休息时间，当您结束休息后，您可以点击 结束休息 按钮 继续</p>
                  <p>建议休息时间还剩余<span id=""iii"">60</span>秒</p>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","426","1034802","0.0-9.0-0.0-0.0-0.3-0.360","724","","f","","","","","","","","","","","","","key","f","4.166356347438792","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","427","1036643","0.0-9.0-0.0-0.0-0.3-0.361","689","","j","","","","","","","","","","","","","key","j","4.166176870748266","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","428","1038307","0.0-9.0-0.0-0.0-0.3-0.362","512","","j","","","","","","","","","","","","","key","j","4.166168341708566","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","429","1040098","0.0-9.0-0.0-0.0-0.3-0.363","640","","j","","","","","","","","","","","","","key","j","4.16595560747659","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","430","1041682","0.0-9.0-0.0-0.0-0.3-0.364","432","","j","","","","","","","","","","","","","key","j","4.166132275132455","768","428","f","false","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","431","1043606","0.0-9.0-0.0-0.0-0.3-0.365","774","","f","","","","","","","","","","","","","key","f","4.166139130434781","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","432","1045302","0.0-9.0-0.0-0.0-0.3-0.366","544","","j","","","","","","","","","","","","","key","j","4.166014814814898","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","433","1046950","0.0-9.0-0.0-0.0-0.3-0.367","497","","j","","","","","","","","","","","","","key","j","4.166362944162489","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","434","1048681","0.0-9.0-0.0-0.0-0.3-0.368","578","","f","","","","","","","","","","","","","key","f","4.166043478261076","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","435","1050454","0.0-9.0-0.0-0.0-0.3-0.369","622","","f","","","","","","","","","","","","","key","f","4.166318396226622","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","436","1052242","0.0-9.0-0.0-0.0-0.3-0.370","635","","j","","","","","","","","","","","","","key","j","4.166095794392336","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","437","1053931","0.0-9.0-0.0-0.0-0.3-0.371","537","","j","","","","","","","","","","","","","key","j","4.166262376237439","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","438","1055638","0.0-9.0-0.0-0.0-0.3-0.372","552","","f","","","","","","","","","","","","","key","f","4.166286764705814","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","439","1057496","0.0-9.0-0.0-0.0-0.3-0.373","706","","j","","","","","","","","","","","","","key","j","4.166107865168682","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","440","1059300","0.0-9.0-0.0-0.0-0.3-0.374","654","","f","","","","","","","","","","","","","key","f","4.166081018518458","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","441","1061082","0.0-9.0-0.0-0.0-0.3-0.375","631","","j","","","","","","","","","","","","","key","j","4.225676190476155","768","428","f","false","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","442","1062898","0.0-9.0-0.0-0.0-0.3-0.376","664","","j","","","","","","","","","","","","","key","j","4.16583908046007","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","443","1064769","0.0-9.0-0.0-0.0-0.3-0.377","719","","j","","","","","","","","","","","","","key","j","4.166062499999888","768","428","f","false","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","444","1066445","0.0-9.0-0.0-0.0-0.3-0.378","524","","j","","","","","","","","","","","","","key","j","4.1661870324185255","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","445","1068330","0.0-9.0-0.0-0.0-0.3-0.379","730","","j","","","","","","","","","","","","","key","j","4.166077605321664","768","428","f","false","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","446","1070047","0.0-9.0-0.0-0.0-0.3-0.380","564","","j","","","","","","","","","","","","","key","j","4.166092457420843","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","447","1072197","0.0-9.0-0.0-0.0-0.3-0.381","998","","f","","","","","","","","","","","","","key","f","4.166102912621482","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","448","1073846","0.0-9.0-0.0-0.0-0.3-0.382","497","","j","","","","","","","","","","","","","key","j","4.1659797468352355","768","428","f","false","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","449","1075521","0.0-9.0-0.0-0.0-0.3-0.383","522","","j","","","","","","","","","","","","","key","j","4.166314214463938","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","450","1077372","0.0-9.0-0.0-0.0-0.3-0.384","699","","f","","","","","","","","","","","","","key","f","4.166081264108403","768","428","j","false","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","451","1079278","0.0-9.0-0.0-0.0-0.3-0.385","755","","j","","","","","","","","","","","","","key","j","4.166184210526377","768","428","f","false","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","452","1081155","0.0-9.0-0.0-0.0-0.3-0.386","723","","f","","","","","","","","","","","","","key","f","4.166224944320733","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","453","1083070","0.0-9.0-0.0-0.0-0.3-0.387","764","","j","","","","","","","","","","","","","key","j","4.166106986899161","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","454","1084765","0.0-9.0-0.0-0.0-0.3-0.388","543","","f","","","","","","","","","","","","","key","f","4.166071428571543","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","455","1086597","0.0-9.0-0.0-0.0-0.3-0.389","679","","f","","","","","","","","","","","","","key","f","4.166079726651446","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","456","1088338","0.0-9.0-0.0-0.0-0.3-0.390","587","","j","","","","","","","","","","","","","key","j","4.166156250000103","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","457","1090241","0.0-9.0-0.0-0.0-0.3-0.391","753","","f","","","","","","","","","","","","","key","f","4.166210989010837","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","458","1091986","0.0-9.0-0.0-0.0-0.3-0.392","594","","j","","","","","","","","","","","","","key","j","4.16617266187049","768","428","f","false","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","459","1093618","0.0-9.0-0.0-0.0-0.3-0.393","480","","j","","","","","","","","","","","","","key","j","4.166100000000248","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","460","1095329","0.0-9.0-0.0-0.0-0.3-0.394","558","","j","","","","","","","","","","","","","key","j","4.166158924205456","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","461","1097226","0.0-9.0-0.0-0.0-0.3-0.395","743","","f","","","","","","","","","","","","","key","f","4.166118942730904","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","462","1098813","0.0-9.0-0.0-0.0-0.3-0.396","435","","j","","","","","","","","","","","","","key","j","4.166089473683755","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","463","1100742","0.0-9.0-0.0-0.0-0.3-0.397","776","","j","","","","","","","","","","","","","key","j","4.166045454545935","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","464","1102515","0.0-9.0-0.0-0.0-0.3-0.398","620","","j","","","","","","","","","","","","","key","j","4.165950471698416","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","465","1104306","0.0-9.0-0.0-0.0-0.3-0.399","640","","j","","","","","","","","","","","","","key","j","4.166070093457896","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","466","1106133","0.0-9.0-0.0-0.0-0.3-0.400","677","","f","","","","","","","","","","","","","key","f","4.166080091532759","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","467","1107933","0.0-9.0-0.0-0.0-0.3-0.401","647","","f","","","","","","","","","","","","","key","f","4.166099767981253","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","468","1109709","0.0-9.0-0.0-0.0-0.3-0.402","624","","f","","","","","","","","","","","","","key","f","4.166223529411808","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","469","1111450","0.0-9.0-0.0-0.0-0.3-0.403","589","","j","","","","","","","","","","","","","key","j","4.166071942445712","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","470","1113119","0.0-9.0-0.0-0.0-0.3-0.404","517","","f","","","","","","","","","","","","","key","f","4.166165413533951","768","428","j","false","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","471","1114653","0.0-9.0-0.0-0.0-0.3-0.405","380","","j","","","","","","","","","","","","","key","j","4.166125340599755","768","428","f","false","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","472","1116483","0.0-9.0-0.0-0.0-0.3-0.406","677","","j","","","","","","","","","","","","","key","j","4.166294520548077","768","428","f","false","3_Stimuli/T_ambi40.png","他人","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","473","1118082","0.0-9.0-0.0-0.0-0.3-0.407","447","","j","","","","","","","","","","","","","key","j","4.166211488251221","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","474","1120149","0.0-9.0-0.0-0.0-0.3-0.408","915","","j","","","","","","","","","","","","","key","j","4.166070707070857","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","475","1121807","0.0-9.0-0.0-0.0-0.3-0.409","506","","f","","","","","","","","","","","","","key","f","4.18719796954328","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","476","1123460","0.0-9.0-0.0-0.0-0.3-0.410","501","","j","","","","","","","","","","","","","key","j","4.166098484848837","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","477","1125449","0.0-9.0-0.0-0.0-0.3-0.411","837","","j","","","","","","","","","","","","","key","j","4.166210084033449","768","428","f","false","3_Stimuli/S_ambi40.png","自我","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","478","1127388","0.0-9.0-0.0-0.0-0.3-0.412","789","","f","","","","","","","","","","","","","key","f","4.166181034482775","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","479","1129181","0.0-9.0-0.0-0.0-0.3-0.413","640","","j","","","","","","","","","","","","","key","j","4.166221445221193","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","480","1130853","0.0-9.0-0.0-0.0-0.3-0.414","521","","j","","","","","","","","","","","","","key","j","4.166095238095523","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","481","1132888","0.0-9.0-0.0-0.0-0.3-0.415","882","","f","","","","","","","","","","","","","key","f","4.166215605749816","768","428","f","true","3_Stimuli/T_ambi40.png","朋友","Image","Word","1000","1150","自我","Mismatch","Formal",""
"","","","","","psychophysics","482","1134986","0.0-9.0-0.0-0.0-0.3-0.416","946","","f","","","","","","","","","","","","","key","f","4.166083665338783","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Word","Image","1150","1000","朋友","Mismatch","Formal",""
"","","","","","psychophysics","483","1137165","0.0-9.0-0.0-0.0-0.3-0.417","1026","","j","","","","","","","","","","","","","key","j","4.165996168582197","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Word","Image","1150","1000","朋友","Match","Formal",""
"","","","","","psychophysics","484","1138849","0.0-9.0-0.0-0.0-0.3-0.418","533","","j","","","","","","","","","","","","","key","j","4.166143920595547","768","428","j","true","3_Stimuli/T_ambi40.png","自我","Word","Image","1150","1000","自我","Match","Formal",""
"","","","","","psychophysics","485","1140517","0.0-9.0-0.0-0.0-0.3-0.419","515","","j","","","","","","","","","","","","","key","j","4.1662305764413965","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Image","Word","1000","1150","他人","Match","Formal",""
"","","","","","psychophysics","486","1142436","0.0-9.0-0.0-0.0-0.3-0.420","769","","f","","","","","","","","","","","","","key","f","4.166158695652089","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","487","1144257","0.0-9.0-0.0-0.0-0.3-0.421","668","","f","","","","","","","","","","","","","key","f","4.166183486238545","768","428","j","false","3_Stimuli/T_ambi40.png","自我","Image","Word","1000","1150","自我","Match","Formal",""
"","","","","","psychophysics","488","1146102","0.0-9.0-0.0-0.0-0.3-0.422","693","","j","","","","","","","","","","","","","key","j","4.165839366515787","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","489","1147877","0.0-9.0-0.0-0.0-0.3-0.423","622","","f","","","","","","","","","","","","","key","f","4.16608941176468","768","428","f","true","3_Stimuli/C_ambi40.png","他人","Image","Word","1000","1150","朋友","Mismatch","Formal",""
"","","","","","psychophysics","490","1149648","0.0-9.0-0.0-0.0-0.3-0.424","618","","f","","","","","","","","","","","","","key","f","4.166089622641557","768","428","f","true","3_Stimuli/T_ambi40.png","他人","Word","Image","1150","1000","自我","Mismatch","Formal",""
"","","","","","psychophysics","491","1151241","0.0-9.0-0.0-0.0-0.3-0.425","441","","j","","","","","","","","","","","","","key","j","4.166091863516953","768","428","j","true","3_Stimuli/S_ambi40.png","他人","Word","Image","1150","1000","他人","Match","Formal",""
"","","","","","psychophysics","492","1152952","0.0-9.0-0.0-0.0-0.3-0.426","557","","f","","","","","","","","","","","","","key","f","4.166080684596354","768","428","f","true","3_Stimuli/S_ambi40.png","朋友","Word","Image","1150","1000","他人","Mismatch","Formal",""
"","","","","","psychophysics","493","1154649","0.0-9.0-0.0-0.0-0.3-0.427","545","","f","","","","","","","","","","","","","key","f","4.166032019704397","768","428","f","true","3_Stimuli/S_ambi40.png","自我","Image","Word","1000","1150","他人","Mismatch","Formal",""
"","","","","","psychophysics","494","1156415","0.0-9.0-0.0-0.0-0.3-0.428","615","","j","","","","","","","","","","","","","key","j","4.166056872037641","768","428","j","true","3_Stimuli/C_ambi40.png","朋友","Image","Word","1000","1150","朋友","Match","Formal",""
"","","","","","psychophysics","495","1158201","0.0-9.0-0.0-0.0-0.3-0.429","635","","f","","","","","","","","","","","","","key","f","4.166056206089443","768","428","f","true","3_Stimuli/C_ambi40.png","自我","Word","Image","1150","1000","朋友","Mismatch","Formal",""
